!!ObjTables schema='SBtab' type='Data' tableFormat='row' class='Reaction' name='Reaction' date='2020-07-18 12:20:25' objTablesVersion='1.0.5' document='MODEL1507180055',,,,,,,,,,,,,
!Name,!ID,!ReactionFormula,!IsComplete,!IsReversible,!IsInEquilibrium,!IsExchangeReaction,!IsNonEnzymatic,!BuildReaction,!BuildEnzyme,!BuildEnzymeProduction,!SBML:fbc:GeneAssociation,!SBML:fbc:LowerBound,!SBML:fbc:UpperBound
ABUTt4_LPAREN_2_RPAREN_r,R_ABUTt4_LPAREN_2_RPAREN_r,M_4abut_e + 2.0 M_na1_e <=> M_4abut_c + 2.0 M_na1_c,False,True,False,False,False,False,False,False,G_232333 FbcOr G_243616 FbcOr G_14412 FbcOr G_14411,cobra_default_lb,cobra_default_ub
ACACT1,R_ACACT1,2.0 M_accoa_c <=> M_aacoa_c + M_coa_c,False,False,False,False,False,False,False,False,G_224530,cobra_0_bound,cobra_default_ub
ACACT10m,R_ACACT10m,M_2maacoa_m + M_coa_m <=> M_accoa_m + M_ppcoa_m,False,True,False,False,False,False,False,False,G_110446,cobra_default_lb,cobra_default_ub
ACACT1r,R_ACACT1r,2.0 M_accoa_c <=> M_aacoa_c + M_coa_c,False,True,False,False,False,False,False,False,G_224530,cobra_default_lb,cobra_default_ub
ACACT1rm,R_ACACT1rm,2.0 M_accoa_m <=> M_aacoa_m + M_coa_m,False,True,False,False,False,False,False,False,,cobra_default_lb,cobra_default_ub
ACACT1x,R_ACACT1x,2.0 M_accoa_x <=> M_aacoa_x + M_coa_x,False,False,False,False,False,False,False,False,G_224530,cobra_0_bound,cobra_default_ub
ACACT4p,R_ACACT4p,M_3odcoa_x + M_coa_x <=> M_accoa_x + M_occoa_x,False,False,False,False,False,False,False,False,G_113868,cobra_0_bound,cobra_default_ub
ACACT5p,R_ACACT5p,M_3oddcoa_x + M_coa_x <=> M_accoa_x + M_dcacoa_x,False,False,False,False,False,False,False,False,G_113868,cobra_0_bound,cobra_default_ub
ACACT6p,R_ACACT6p,M_3otdcoa_x + M_coa_x <=> M_accoa_x + M_ddcacoa_x,False,False,False,False,False,False,False,False,G_113868,cobra_0_bound,cobra_default_ub
ACACT7p,R_ACACT7p,M_3ohdcoa_x + M_coa_x <=> M_accoa_x + M_tdcoa_x,False,False,False,False,False,False,False,False,G_113868,cobra_0_bound,cobra_default_ub
ACACT8p,R_ACACT8p,M_3ohodcoa_x + M_coa_x <=> M_accoa_x + M_pmtcoa_x,False,False,False,False,False,False,False,False,G_113868,cobra_0_bound,cobra_default_ub
ACACT9p,R_ACACT9p,M_3ohxccoa_x + M_coa_x <=> M_accoa_x + M_ttccoa_x,False,False,False,False,False,False,False,False,G_113868,cobra_0_bound,cobra_default_ub
ACACt2,R_ACACt2,M_acac_e + M_h_e <=> M_acac_c + M_h_c,False,True,False,False,False,False,False,False,G_20501 FbcOr G_20503,cobra_default_lb,cobra_default_ub
ACACt2m,R_ACACt2m,M_acac_c + M_h_c <=> M_acac_m + M_h_m,False,True,False,False,False,False,False,False,G_20501,cobra_default_lb,cobra_default_ub
ACACtx,R_ACACtx,M_acac_c <=> M_acac_x,False,True,False,False,False,False,False,False,,cobra_default_lb,cobra_default_ub
ACALDt,R_ACALDt,M_acald_e <=> M_acald_c,False,True,False,False,False,False,False,False,,cobra_default_lb,cobra_default_ub
ACALDtm,R_ACALDtm,M_acald_m <=> M_acald_c,False,True,False,False,False,False,False,False,,cobra_default_lb,cobra_default_ub
ACALDtr,R_ACALDtr,M_acald_r <=> M_acald_c,False,True,False,False,False,False,False,False,,cobra_default_lb,cobra_default_ub
ACALDtx,R_ACALDtx,M_acald_x <=> M_acald_c,False,True,False,False,False,False,False,False,,cobra_default_lb,cobra_default_ub
ACCOAC,R_ACCOAC,M_accoa_c + M_atp_c + M_hco3_c <=> M_adp_c + M_h_c + M_malcoa_c + M_pi_c,False,False,False,False,False,False,False,False,,cobra_0_bound,cobra_default_ub
ACCOACm,R_ACCOACm,M_accoa_m + M_atp_m + M_hco3_m <=> M_adp_m + M_h_m + M_malcoa_m + M_pi_m,False,False,False,False,False,False,False,False,G_100705,cobra_0_bound,cobra_default_ub
ACCOAL,R_ACCOAL,M_atp_c + M_coa_c + M_ppa_c <=> M_adp_c + M_pi_c + M_ppcoa_c,False,False,False,False,False,False,False,False,G_60525 FbcOr G_60525,cobra_0_bound,cobra_default_ub
ACCOALm,R_ACCOALm,M_atp_m + M_coa_m + M_ppa_m <=> M_amp_m + M_ppcoa_m + M_ppi_m,False,False,False,False,False,False,False,False,G_68738,cobra_0_bound,cobra_default_ub
ACCOAgt,R_ACCOAgt,M_accoa_c <=> M_accoa_g,False,True,False,False,False,False,False,False,G_11416,cobra_default_lb,cobra_default_ub
ACCOAtn,R_ACCOAtn,M_accoa_c <=> M_accoa_n,False,True,False,False,False,False,False,False,,cobra_default_lb,cobra_default_ub
ACCOAtr,R_ACCOAtr,M_accoa_c <=> M_accoa_r,False,True,False,False,False,False,False,False,G_11416,cobra_default_lb,cobra_default_ub
ACETONEt2,R_ACETONEt2,M_acetone_e + M_h_e <=> M_acetone_c + M_h_c,False,True,False,False,False,False,False,False,G_20501 FbcOr G_80879 FbcOr G_20503,cobra_default_lb,cobra_default_ub
ACETONEt2m,R_ACETONEt2m,M_acetone_c + M_h_c <=> M_acetone_m + M_h_m,False,True,False,False,False,False,False,False,G_20501,cobra_default_lb,cobra_default_ub
ACGAGBSIDEtg,R_ACGAGBSIDEtg,M_acgagbside_hs_c <=> M_acgagbside_hs_g,False,True,False,False,False,False,False,False,,cobra_default_lb,cobra_default_ub
ACGAGBSIDEtl,R_ACGAGBSIDEtl,M_acgagbside_hs_c <=> M_acgagbside_hs_l,False,True,False,False,False,False,False,False,,cobra_default_lb,cobra_default_ub
ACGALFUCGALACGALFUC12GAL14ACGLCGALGLUSIDEte,R_ACGALFUCGALACGALFUC12GAL14ACGLCGALGLUSIDEte,M_acgalfucgalacgalfuc12gal14acglcgalgluside_hs_e <=> M_acgalfucgalacgalfuc12gal14acglcgalgluside_hs_c,False,True,False,False,False,False,False,False,,cobra_default_lb,cobra_default_ub
ACGALFUCGALACGALFUC12GAL14ACGLCGALGLUSIDEtg,R_ACGALFUCGALACGALFUC12GAL14ACGLCGALGLUSIDEtg,M_acgalfucgalacgalfuc12gal14acglcgalgluside_hs_g <=> M_acgalfucgalacgalfuc12gal14acglcgalgluside_hs_c,False,True,False,False,False,False,False,False,,cobra_default_lb,cobra_default_ub
ACGALFUCGALACGALFUCGALACGLCGAL14ACGLCGALGLUSIDEte,R_ACGALFUCGALACGALFUCGALACGLCGAL14ACGLCGALGLUSIDEte,M_acgalfucgalacgalfucgalacglcgal14acglcgalgluside_hs_e <=> M_acgalfucgalacgalfucgalacglcgal14acglcgalgluside_hs_c,False,True,False,False,False,False,False,False,,cobra_default_lb,cobra_default_ub
ACGALFUCGALACGALFUCGALACGLCGAL14ACGLCGALGLUSIDEtg,R_ACGALFUCGALACGALFUCGALACGLCGAL14ACGLCGALGLUSIDEtg,M_acgalfucgalacgalfucgalacglcgal14acglcgalgluside_hs_g <=> M_acgalfucgalacgalfucgalacglcgal14acglcgalgluside_hs_c,False,True,False,False,False,False,False,False,,cobra_default_lb,cobra_default_ub
ACGALK,R_ACGALK,M_acgal_c + M_atp_c <=> M_acgal1p_c + M_adp_c + M_h_c,False,False,False,False,False,False,False,False,,cobra_0_bound,cobra_default_ub
ACGALK2,R_ACGALK2,M_acgal_c + M_itp_c <=> M_acgal1p_c + M_h_c + M_idp_c,False,False,False,False,False,False,False,False,,cobra_0_bound,cobra_default_ub
ACGALtlg,R_ACGALtlg,M_acgal_g <=> M_acgal_c,False,True,False,False,False,False,False,False,,cobra_default_lb,cobra_default_ub
ACGALtly,R_ACGALtly,M_acgal_l <=> M_acgal_c,False,False,False,False,False,False,False,False,,cobra_0_bound,cobra_default_ub
ACGAM2E,R_ACGAM2E,M_acgam_c <=> M_acmana_c,False,True,False,False,False,False,False,False,G_19703,cobra_default_lb,cobra_default_ub
ACGAM6PSi,R_ACGAM6PSi,M_accoa_c + M_gam6p_c <=> M_acgam6p_c + M_coa_c + M_h_c,False,False,False,False,False,False,False,False,G_54342,cobra_0_bound,cobra_default_ub
ACGAMK,R_ACGAMK,M_acgam_c + M_atp_c <=> M_acgam6p_c + M_adp_c + M_h_c,False,False,False,False,False,False,False,False,G_56174,cobra_0_bound,cobra_default_ub
ACGAMPM,R_ACGAMPM,M_acgam6p_c <=> M_acgam1p_c,False,True,False,False,False,False,False,False,G_109785,cobra_default_lb,cobra_default_ub
ACGAMtly,R_ACGAMtly,M_acgam_l <=> M_acgam_c,False,False,False,False,False,False,False,False,,cobra_0_bound,cobra_default_ub
ACGBGBSIDEtg,R_ACGBGBSIDEtg,M_acgbgbside_hs_c <=> M_acgbgbside_hs_g,False,True,False,False,False,False,False,False,,cobra_default_lb,cobra_default_ub
ACGBGBSIDEtl,R_ACGBGBSIDEtl,M_acgbgbside_hs_c <=> M_acgbgbside_hs_l,False,True,False,False,False,False,False,False,,cobra_default_lb,cobra_default_ub
ACGPID,R_ACGPID,M_acgpail_hs_c + M_h2o_c <=> M_ac_c + M_gpail_hs_c,False,False,False,False,False,False,False,False,G_327942,cobra_0_bound,cobra_default_ub
ACGSm,R_ACGSm,M_accoa_m + M_glu__L_m <=> M_acglu_m + M_coa_m + M_h_m,False,False,False,False,False,False,False,False,G_217214,cobra_0_bound,cobra_default_ub
ACHEe,R_ACHEe,M_ach_e + M_h2o_e <=> M_ac_e + M_chol_e + M_h_e,False,False,False,False,False,False,False,False,G_11423 FbcOr G_11423,cobra_0_bound,cobra_default_ub
ACHVESSEC,R_ACHVESSEC,3.0 M_ach_c + 2.0 M_atp_c + 2.0 M_h2o_c <=> 3.0 M_ach_e + 2.0 M_adp_c + 2.0 M_h_c + 2.0 M_pi_c,False,False,False,False,False,False,False,False,G_20508,cobra_0_bound,cobra_default_ub
ACHtn,R_ACHtn,M_ach_n <=> M_ach_c,False,True,False,False,False,False,False,False,,cobra_default_lb,cobra_default_ub
ACITL,R_ACITL,M_atp_c + M_cit_c + M_coa_c <=> M_accoa_c + M_adp_c + M_oaa_c + M_pi_c,False,False,False,False,False,False,False,False,G_104112 FbcOr G_104112,cobra_0_bound,cobra_default_ub
ACN13ACNGALGBSIDEte,R_ACN13ACNGALGBSIDEte,M_acn13acngalgbside_hs_c <=> M_acn13acngalgbside_hs_e,False,True,False,False,False,False,False,False,,cobra_default_lb,cobra_default_ub
ACN13ACNGALGBSIDEtg,R_ACN13ACNGALGBSIDEtg,M_acn13acngalgbside_hs_c <=> M_acn13acngalgbside_hs_g,False,True,False,False,False,False,False,False,,cobra_default_lb,cobra_default_ub
ACN23ACNGALGBSIDEte,R_ACN23ACNGALGBSIDEte,M_acn23acngalgbside_hs_c <=> M_acn23acngalgbside_hs_e,False,True,False,False,False,False,False,False,,cobra_default_lb,cobra_default_ub
ACN23ACNGALGBSIDEtg,R_ACN23ACNGALGBSIDEtg,M_acn23acngalgbside_hs_c <=> M_acn23acngalgbside_hs_g,False,True,False,False,False,False,False,False,,cobra_default_lb,cobra_default_ub
ACNACNGAL14ACGLCGALGLUSIDEte,R_ACNACNGAL14ACGLCGALGLUSIDEte,M_acnacngal14acglcgalgluside_hs_e <=> M_acnacngal14acglcgalgluside_hs_c,False,True,False,False,False,False,False,False,,cobra_default_lb,cobra_default_ub
ACNACNGAL14ACGLCGALGLUSIDEtg,R_ACNACNGAL14ACGLCGALGLUSIDEtg,M_acnacngal14acglcgalgluside_hs_g <=> M_acnacngal14acglcgalgluside_hs_c,False,True,False,False,False,False,False,False,,cobra_default_lb,cobra_default_ub
ACNACNGALGBSIDEte,R_ACNACNGALGBSIDEte,M_acnacngalgbside_hs_c <=> M_acnacngalgbside_hs_e,False,True,False,False,False,False,False,False,,cobra_default_lb,cobra_default_ub
ACNACNGALGBSIDEtg,R_ACNACNGALGBSIDEtg,M_acnacngalgbside_hs_c <=> M_acnacngalgbside_hs_g,False,True,False,False,False,False,False,False,,cobra_default_lb,cobra_default_ub
ACNAM9PL,R_ACNAM9PL,M_acmanap_c + M_h2o_c + M_pep_c <=> M_acnamp_c + M_pi_c,False,False,False,False,False,False,False,False,G_94181,cobra_0_bound,cobra_default_ub
ACNAM9PL2,R_ACNAM9PL2,M_h2o_c + M_man6p_c + M_pep_c <=> M_kdnp_c + M_pi_c,False,False,False,False,False,False,False,False,G_94181,cobra_0_bound,cobra_default_ub
ACNAMPH,R_ACNAMPH,M_acnamp_c + M_h2o_c <=> M_acnam_c + M_pi_c,False,False,False,False,False,False,False,False,,cobra_0_bound,cobra_default_ub
ACNAMlt,R_ACNAMlt,M_acnam_c + M_h_c <=> M_acnam_l + M_h_l,False,True,False,False,False,False,False,False,G_235504,cobra_default_lb,cobra_default_ub
ACNAMtn,R_ACNAMtn,M_acnam_c <=> M_acnam_n,False,False,False,False,False,False,False,False,,cobra_0_bound,cobra_default_ub
ACNGALACGLCGAL14ACGLCGALGLUSIDEte,R_ACNGALACGLCGAL14ACGLCGALGLUSIDEte,M_acngalacglcgal14acglcgalgluside_hs_e <=> M_acngalacglcgal14acglcgalgluside_hs_c,False,True,False,False,False,False,False,False,,cobra_default_lb,cobra_default_ub
ACNGALACGLCGAL14ACGLCGALGLUSIDEtg,R_ACNGALACGLCGAL14ACGLCGALGLUSIDEtg,M_acngalacglcgal14acglcgalgluside_hs_g <=> M_acngalacglcgal14acglcgalgluside_hs_c,False,True,False,False,False,False,False,False,,cobra_default_lb,cobra_default_ub
ACNMLr,R_ACNMLr,M_acnam_c <=> M_acmana_c + M_pyr_c,False,True,False,False,False,False,False,False,,cobra_default_lb,cobra_default_ub
ACOAD10m,R_ACOAD10m,M_2mbcoa_m + M_fad_m <=> M_2mb2coa_m + M_fadh2_m,False,False,False,False,False,False,False,False,G_66885 FbcOr G_11364,cobra_0_bound,cobra_default_ub
ACOAD1fm,R_ACOAD1fm,M_btcoa_m + M_fad_m <=> M_b2coa_m + M_fadh2_m,False,False,False,False,False,False,False,False,G_71985 FbcOr G_66885 FbcOr G_11409 FbcOr G_11364 FbcOr G_102632 FbcOr G_66948 FbcOr G_229211,cobra_0_bound,cobra_default_ub
ACOAD8m,R_ACOAD8m,M_fad_m + M_ivcoa_m <=> M_3mb2coa_m + M_fadh2_m,False,False,False,False,False,False,False,False,G_56357,cobra_0_bound,cobra_default_ub
ACOAD9m,R_ACOAD9m,M_fad_m + M_ibcoa_m <=> M_2mp2coa_m + M_fadh2_m,False,False,False,False,False,False,False,False,G_11364 FbcOr G_66948,cobra_0_bound,cobra_default_ub
ACOAHi,R_ACOAHi,M_accoa_c + M_h2o_c <=> M_ac_c + M_coa_c + M_h_c,False,False,False,False,False,False,False,False,G_74156,cobra_0_bound,cobra_default_ub
ACOAO7p,R_ACOAO7p,M_o2_x + M_pmtcoa_x <=> M_h2o2_x + M_hdd2coa_x,False,False,False,False,False,False,False,False,G_11430 FbcOr G_11430,cobra_0_bound,cobra_default_ub
ACOATA,R_ACOATA,M_ACP_c + M_accoa_c <=> M_acACP_c + M_coa_c,False,True,False,False,False,False,False,False,G_14104,cobra_default_lb,cobra_default_ub
ACODA,R_ACODA,M_acorn_c + M_h2o_c <=> M_ac_c + M_orn_c,False,False,False,False,False,False,False,False,G_109652,cobra_0_bound,cobra_default_ub
ACONT,R_ACONT,M_cit_c <=> M_icit_c,False,True,False,False,False,False,False,False,G_64602 FbcOr G_11428,cobra_default_lb,cobra_default_ub
ACONTm,R_ACONTm,M_cit_m <=> M_icit_m,False,True,False,False,False,False,False,False,G_11429,cobra_default_lb,cobra_default_ub
ACOX22x,R_ACOX22x,M_dhcholoylcoa_x + M_fadh2_x + 0.5 M_o2_x <=> M_fad_x + M_thcholoylcoa_x,False,False,False,False,False,False,False,False,G_93732,cobra_0_bound,cobra_default_ub
ACOX2x,R_ACOX2x,M_cholcoas_x + M_fadh2_x + M_o2_x <=> M_cholcoads_x + M_fad_x + 2.0 M_h2o_x,False,False,False,False,False,False,False,False,G_93732,cobra_0_bound,cobra_default_ub
ACP1_LPAREN_FMN_RPAREN_,R_ACP1_LPAREN_FMN_RPAREN_,M_fmn_c + M_h2o_c <=> M_pi_c + M_ribflv_c,False,False,False,False,False,False,False,False,G_11431 FbcOr G_11431 FbcOr G_11431,cobra_0_bound,cobra_default_ub
ACRNtm,R_ACRNtm,M_acrn_c <=> M_acrn_m,False,False,False,False,False,False,False,False,G_57279,cobra_0_bound,cobra_default_ub
ACS,R_ACS,M_ac_c + M_atp_c + M_coa_c <=> M_accoa_c + M_amp_c + M_ppi_c,False,False,False,False,False,False,False,False,G_78894 FbcOr G_60525 FbcOr G_60525,cobra_0_bound,cobra_default_ub
ACS2,R_ACS2,M_atp_c + M_coa_c + M_ppa_c <=> M_amp_c + M_ppcoa_c + M_ppi_c,False,False,False,False,False,False,False,False,G_60525 FbcOr G_78894 FbcOr G_60525,cobra_0_bound,cobra_default_ub
ACSm,R_ACSm,M_ac_m + M_atp_m + M_coa_m <=> M_accoa_m + M_amp_m + M_ppi_m,False,False,False,False,False,False,False,False,G_68738,cobra_0_bound,cobra_default_ub
ACTLMO,R_ACTLMO,M_acetol_c + M_h_c + M_nadph_c + M_o2_c <=> 2.0 M_h2o_c + M_mthgxl_c + M_nadp_c,False,False,False,False,False,False,False,False,G_13106,cobra_0_bound,cobra_default_ub
ACTNMO,R_ACTNMO,M_acetone_c + M_h_c + M_nadph_c + M_o2_c <=> M_acetol_c + M_h2o_c + M_nadp_c,False,False,False,False,False,False,False,False,G_13106,cobra_0_bound,cobra_default_ub
ACYP,R_ACYP,M_13dpg_c + M_h2o_c <=> M_3pg_c + M_h_c + M_pi_c,False,False,False,False,False,False,False,False,G_69519 FbcOr G_75572 FbcOr G_66204 FbcOr G_66204,cobra_0_bound,cobra_default_ub
ACt2m,R_ACt2m,M_ac_c + M_h_c <=> M_ac_m + M_h_m,False,True,False,False,False,False,False,False,,cobra_default_lb,cobra_default_ub
ACt2r,R_ACt2r,M_ac_e + M_h_e <=> M_ac_c + M_h_c,False,True,False,False,False,False,False,False,,cobra_default_lb,cobra_default_ub
ACtg,R_ACtg,M_ac_c <=> M_ac_g,False,True,False,False,False,False,False,False,,cobra_default_lb,cobra_default_ub
ADA,R_ADA,M_adn_c + M_h2o_c + M_h_c <=> M_ins_c + M_nh4_c,False,False,False,False,False,False,False,False,G_11486,cobra_0_bound,cobra_default_ub
ADAe,R_ADAe,M_adn_e + M_h2o_e + M_h_e <=> M_ins_e + M_nh4_e,False,False,False,False,False,False,False,False,G_11486,cobra_0_bound,cobra_default_ub
ADCim,R_ADCim,M_acac_m + M_h_m <=> M_acetone_m + M_co2_m,False,False,False,False,False,False,False,False,,cobra_0_bound,cobra_default_ub
ADEt,R_ADEt,M_ade_e <=> M_ade_c,False,True,False,False,False,False,False,False,G_13340,cobra_default_lb,cobra_default_ub
ADEtl,R_ADEtl,M_ade_l <=> M_ade_c,False,True,False,False,False,False,False,False,G_71279,cobra_default_lb,cobra_default_ub
ADHAPtx,R_ADHAPtx,M_adhap_hs_c <=> M_adhap_hs_x,False,True,False,False,False,False,False,False,,cobra_default_lb,cobra_default_ub
ADK1,R_ADK1,M_amp_c + M_atp_c <=> 2.0 M_adp_c,False,True,False,False,False,False,False,False,G_78801 FbcOr G_11636 FbcOr G_229949 FbcOr G_229949,cobra_default_lb,cobra_default_ub
ADK3,R_ADK3,M_amp_c + M_gtp_c <=> M_adp_c + M_gdp_c,False,True,False,False,False,False,False,False,G_229949 FbcOr G_229949,cobra_default_lb,cobra_default_ub
ADK3m,R_ADK3m,M_amp_m + M_gtp_m <=> M_adp_m + M_gdp_m,False,True,False,False,False,False,False,False,G_56248,cobra_default_lb,cobra_default_ub
ADKd,R_ADKd,M_damp_c + M_datp_c <=> 2.0 M_dadp_c,False,True,False,False,False,False,False,False,G_229949 FbcOr G_229949,cobra_default_lb,cobra_default_ub
ADMDC,R_ADMDC,M_amet_c + M_h_c <=> M_ametam_c + M_co2_c,False,False,False,False,False,False,False,False,G_11702,cobra_0_bound,cobra_default_ub
ADNCYC,R_ADNCYC,M_atp_c <=> M_camp_c + M_ppi_c,False,False,False,False,False,False,False,False,G_11512 FbcOr G_271639 FbcOr G_104111 FbcOr G_11512 FbcOr G_11514 FbcOr G_210044 FbcOr G_11513 FbcOr G_432530 FbcOr G_104110 FbcOr G_11515 FbcOr G_224129,cobra_0_bound,cobra_default_ub
ADNK1,R_ADNK1,M_adn_c + M_atp_c <=> M_adp_c + M_amp_c + M_h_c,False,False,False,False,False,False,False,False,G_11534 FbcOr G_11534,cobra_0_bound,cobra_default_ub
ADNK1m,R_ADNK1m,M_adn_m + M_atp_m <=> M_adp_m + M_amp_m + M_h_m,False,False,False,False,False,False,False,False,,cobra_0_bound,cobra_default_ub
ADNt,R_ADNt,M_adn_e <=> M_adn_c,False,True,False,False,False,False,False,False,G_13340 FbcOr G_63959,cobra_default_lb,cobra_default_ub
ADNt4,R_ADNt4,M_adn_e + M_na1_e <=> M_adn_c + M_na1_c,False,False,False,False,False,False,False,False,G_434203 FbcOr G_434203 FbcOr G_114304 FbcOr G_269346,cobra_0_bound,cobra_default_ub
ADNt5,R_ADNt5,M_adn_e + 2.0 M_na1_e <=> M_adn_c + 2.0 M_na1_c,False,False,False,False,False,False,False,False,G_114304,cobra_0_bound,cobra_default_ub
ADNtl,R_ADNtl,M_adn_l <=> M_adn_c,False,True,False,False,False,False,False,False,G_71279,cobra_default_lb,cobra_default_ub
ADNtm,R_ADNtm,M_adn_c <=> M_adn_m,False,True,False,False,False,False,False,False,G_63959,cobra_default_lb,cobra_default_ub
ADPGLC,R_ADPGLC,M_adpglc_c + M_h2o_c <=> M_amp_c + M_g1p_c + 2.0 M_h_c,False,False,False,False,False,False,False,False,G_53893,cobra_0_bound,cobra_default_ub
ADPMAN,R_ADPMAN,M_adpman_c + M_h2o_c <=> M_amp_c + 2.0 M_h_c + M_man1p_c,False,False,False,False,False,False,False,False,G_53893,cobra_0_bound,cobra_default_ub
ADPRDP,R_ADPRDP,M_adprib_c + M_h2o_c <=> M_amp_c + 2.0 M_h_c + M_r5p_c,False,False,False,False,False,False,False,False,G_53893,cobra_0_bound,cobra_default_ub
ADPRDPm,R_ADPRDPm,M_adprib_m + M_h2o_m <=> M_amp_m + 2.0 M_h_m + M_r5p_m,False,False,False,False,False,False,False,False,G_74167 FbcOr G_74167 FbcOr G_74167,cobra_0_bound,cobra_default_ub
ADPRIBt,R_ADPRIBt,M_adprib_e <=> M_adprib_c,False,False,False,False,False,False,False,False,G_12494,cobra_0_bound,cobra_default_ub
ADPT,R_ADPT,M_ade_c + M_prpp_c <=> M_amp_c + M_ppi_c,False,False,False,False,False,False,False,False,G_11821,cobra_0_bound,cobra_default_ub
ADPtx,R_ADPtx,M_adp_c <=> M_adp_x,False,True,False,False,False,False,False,False,,cobra_default_lb,cobra_default_ub
ADRNCOAtx,R_ADRNCOAtx,M_adrncoa_c <=> M_adrncoa_x,False,True,False,False,False,False,False,False,,cobra_default_lb,cobra_default_ub
ADRNCPT1,R_ADRNCPT1,M_adrncoa_c + M_crn_c <=> M_adrncrn_c + M_coa_c,False,False,False,False,False,False,False,False,G_12895 FbcOr G_12895 FbcOr G_12895 FbcOr G_78070 FbcOr G_12894 FbcOr G_12895,cobra_0_bound,cobra_default_ub
ADRNCPT2,R_ADRNCPT2,M_adrncrn_m + M_coa_m <=> M_adrncoa_m + M_crn_m,False,False,False,False,False,False,False,False,G_12896,cobra_0_bound,cobra_default_ub
ADRNCRNt,R_ADRNCRNt,M_adrncrn_c <=> M_adrncrn_m,False,False,False,False,False,False,False,False,G_57279 FbcOr G_57279,cobra_0_bound,cobra_default_ub
ADRNLPVESSEC,R_ADRNLPVESSEC,3.0 M_adrnl_c + 2.0 M_atp_c + 2.0 M_h2o_c <=> 2.0 M_adp_c + 3.0 M_adrnl_e + 2.0 M_h_c + 2.0 M_pi_c,False,False,False,False,False,False,False,False,G_110877 FbcOr G_214084,cobra_0_bound,cobra_default_ub
ADRNt,R_ADRNt,M_adrn_e <=> M_adrn_c,False,True,False,False,False,False,False,False,,cobra_default_lb,cobra_default_ub
ADSELK,R_ADSELK,M_adsel_c + M_atp_c <=> M_3padsel_c + M_adp_c + M_h_c,False,False,False,False,False,False,False,False,G_23971 FbcOr G_23972,cobra_0_bound,cobra_default_ub
ADSK,R_ADSK,M_aps_c + M_atp_c <=> M_adp_c + M_h_c + M_paps_c,False,False,False,False,False,False,False,False,G_23972 FbcOr G_23971,cobra_0_bound,cobra_default_ub
ADSL1,R_ADSL1,M_dcamp_c <=> M_amp_c + M_fum_c,False,False,False,False,False,False,False,False,G_11564 FbcOr G_11564,cobra_0_bound,cobra_default_ub
ADSL2,R_ADSL2,M_25aics_c <=> M_aicar_c + M_fum_c,False,False,False,False,False,False,False,False,G_11564 FbcOr G_11564,cobra_0_bound,cobra_default_ub
ADSS,R_ADSS,M_asp__L_c + M_gtp_c + M_imp_c <=> M_dcamp_c + M_gdp_c + 2.0 M_h_c + M_pi_c,False,False,False,False,False,False,False,False,G_11566 FbcOr G_11565 FbcOr G_11565,cobra_0_bound,cobra_default_ub
AFLATOXINte,R_AFLATOXINte,M_aflatoxin_e <=> M_aflatoxin_c,False,True,False,False,False,False,False,False,,cobra_default_lb,cobra_default_ub
AG13T10g,R_AG13T10g,M_ksi_pre18_g + M_uacgam_g <=> M_h_g + M_ksi_pre19_g + M_udp_g,False,False,False,False,False,False,False,False,G_231727 FbcOr G_53625 FbcOr G_108902 FbcOr G_284208 FbcOr G_232984 FbcOr G_227327 FbcOr G_232984 FbcOr G_72297 FbcOr G_53625,cobra_0_bound,cobra_default_ub
AG13T11g,R_AG13T11g,M_ksi_pre21_g + M_uacgam_g <=> M_h_g + M_ksi_pre22_g + M_udp_g,False,False,False,False,False,False,False,False,G_231727 FbcOr G_232984 FbcOr G_108902 FbcOr G_284208 FbcOr G_232984 FbcOr G_227327 FbcOr G_72297 FbcOr G_53625 FbcOr G_53625,cobra_0_bound,cobra_default_ub
AG13T12g,R_AG13T12g,M_ksi_pre24_g + M_uacgam_g <=> M_h_g + M_ksi_pre25_g + M_udp_g,False,False,False,False,False,False,False,False,G_231727 FbcOr G_232984 FbcOr G_108902 FbcOr G_284208 FbcOr G_232984 FbcOr G_227327 FbcOr G_72297 FbcOr G_53625 FbcOr G_53625,cobra_0_bound,cobra_default_ub
AG13T13g,R_AG13T13g,M_ksi_pre27_g + M_uacgam_g <=> M_h_g + M_ksi_pre28_g + M_udp_g,False,False,False,False,False,False,False,False,G_231727 FbcOr G_232984 FbcOr G_108902 FbcOr G_284208 FbcOr G_232984 FbcOr G_227327 FbcOr G_72297 FbcOr G_53625 FbcOr G_53625,cobra_0_bound,cobra_default_ub
AG13T14g,R_AG13T14g,M_ksi_pre30_g + M_uacgam_g <=> M_h_g + M_ksi_pre31_g + M_udp_g,False,False,False,False,False,False,False,False,G_231727 FbcOr G_232984 FbcOr G_108902 FbcOr G_284208 FbcOr G_232984 FbcOr G_227327 FbcOr G_72297 FbcOr G_53625 FbcOr G_53625,cobra_0_bound,cobra_default_ub
AG13T15g,R_AG13T15g,M_ksi_pre33_g + M_uacgam_g <=> M_h_g + M_ksi_pre34_g + M_udp_g,False,False,False,False,False,False,False,False,G_231727 FbcOr G_232984 FbcOr G_108902 FbcOr G_284208 FbcOr G_232984 FbcOr G_227327 FbcOr G_72297 FbcOr G_53625 FbcOr G_53625,cobra_0_bound,cobra_default_ub
